date,customer_id,store_id,item_id,total_amount
2015-09-11,c221168,s2,i1,27.00
2015-09-11,c473030,s3,i1,26.00
2015-09-11,c079884,s4,i1,25.00
2015-09-11,c247012,s5,i1,15.00
2015-09-11,c437223,s6,i1,23.00
2015-09-11,c131997,s7,i1,13.00
2015-09-11,c156080,s8,i1,30.00
2015-09-11,c118687,s9,i1,26.00
2015-09-11,c009053,s10,i1,27.00
2015-09-12,c183643,s1,i1,24.00
2015-09-12,c126422,s2,i1,37.00
2015-09-12,c260497,s3,i1,29.00
2015-09-12,c215789,s4,i1,28.00
2015-09-12,c272708,s5,i1,26.00
2015-09-12,c141964,s6,i1,16.00
2015-09-12,c145749,s7,i1,15.00
2015-09-12,c484473,s8,i1,35.00
2015-09-12,c181658,s9,i1,18.00
2015-09-12,c025740,s10,i1,21.00
2015-09-13,c391965,s1,i1,28.00
2015-09-13,c102300,s2,i1,37.00
2015-09-13,c244556,s3,i1,23.00
2015-09-13,c099047,s4,i1,37.00
2015-09-13,c269174,s5,i1,27.00
2015-09-13,c113503,s6,i1,19.00
2015-09-13,c330612,s7,i1,19.00
2015-09-13,c383987,s8,i1,38.00
2015-09-13,c304821,s9,i1,31.00
2015-09-13,c400761,s10,i1,29.00
2015-09-14,c103154,s1,i1,22.00
2015-09-14,c013455,s2,i1,27.00
2015-09-14,c184133,s3,i1,19.00
2015-09-14,c360861,s4,i1,19.00
2015-09-14,c337457,s5,i1,12.00
2015-09-14,c445018,s6,i1,22.00
2015-09-14,c334690,s7,i1,9.00
2015-09-14,c147297,s8,i1,28.00
2015-09-14,c252877,s9,i1,26.00
2015-09-14,c038762,s10,i1,23.00
2015-09-15,c344459,s1,i1,21.00
2015-09-15,c247652,s2,i1,22.00
2015-09-15,c207072,s3,i1,30.00
2015-09-15,c179849,s4,i1,27.00
2015-09-15,c364396,s5,i1,14.00
2015-09-15,c479527,s6,i1,20.00
2015-09-15,c142468,s7,i1,13.00
2015-09-15,c440125,s8,i1,24.00
2015-09-15,c009791,s9,i1,31.00
2015-09-15,c054301,s10,i1,31.00
2015-09-16,c095251,s1,i1,23.00
2015-09-16,c170813,s2,i1,28.00
2015-09-16,c487245,s3,i1,23.00
2015-09-16,c273317,s4,i1,24.00
2015-09-16,c281660,s5,i1,20.00
2015-09-16,c011313,s6,i1,13.00
2015-09-16,c065084,s7,i1,16.00
2015-09-16,c086878,s8,i1,35.00
2015-09-16,c315146,s9,i1,27.00
2015-09-16,c162227,s10,i1,21.00
2015-09-17,c267897,s1,i1,19.00
2015-09-17,c343670,s2,i1,35.00
2015-09-17,c047519,s3,i1,26.00
2015-09-17,c377444,s4,i1,31.00
2015-09-17,c386104,s5,i1,17.00
2015-09-17,c145458,s6,i1,13.00
2015-09-17,c252354,s7,i1,11.00
2015-09-17,c369059,s8,i1,25.00
2015-09-17,c347324,s9,i1,21.00
2015-09-17,c389635,s10,i1,19.00
2015-09-18,c011701,s1,i1,16.00
2015-09-18,c344468,s2,i1,28.00
2015-09-18,c268771,s3,i1,29.00
2015-09-18,c291021,s4,i1,33.00
2015-09-18,c224249,s5,i1,24.00
2015-09-18,c125863,s6,i1,22.00
2015-09-18,c012302,s7,i1,18.00
2015-09-18,c124008,s8,i1,29.00
2015-09-18,c121744,s9,i1,30.00
2015-09-18,c483328,s10,i1,18.00
2015-09-19,c353381,s1,i1,40.00
2015-09-19,c055293,s2,i1,26.00
2015-09-19,c317165,s3,i1,30.00
2015-09-19,c114524,s4,i1,23.00
2015-09-19,c046699,s5,i1,24.00
2015-09-19,c457509,s6,i1,25.00
2015-09-19,c075826,s7,i1,12.00
2015-09-19,c265960,s8,i1,28.00
2015-09-19,c156628,s9,i1,27.00
2015-09-19,c000341,s10,i1,36.00
2015-09-20,c263781,s1,i1,28.00
2015-09-20,c028461,s2,i1,35.00
2015-09-20,c077258,s3,i1,30.00
2015-09-20,c041530,s4,i1,26.00
2015-09-20,c346750,s5,i1,19.00
2015-09-20,c223969,s6,i1,16.00
2015-09-20,c040740,s7,i1,21.00
2015-09-20,c348465,s8,i1,33.00
2015-09-20,c357881,s9,i1,22.00
2015-09-20,c056368,s10,i1,36.00
2015-09-21,c275566,s1,i1,18.00
2015-09-21,c265791,s2,i1,24.00
2015-09-21,c122114,s3,i1,29.00
2015-09-21,c398773,s4,i1,16.00
2015-09-21,c142827,s5,i1,16.00
2015-09-21,c018957,s6,i1,11.00
2015-09-21,c427774,s7,i1,10.00
2015-09-21,c399805,s8,i1,17.00
2015-09-21,c393645,s9,i1,26.00
2015-09-21,c134927,s10,i1,27.00
2015-09-22,c296287,s1,i1,20.00
2015-09-22,c278745,s2,i1,25.00
2015-09-22,c414406,s3,i1,30.00
2015-09-22,c284908,s4,i1,22.00
2015-09-22,c124508,s5,i1,14.00
2015-09-22,c409053,s6,i1,22.00
2015-09-22,c266809,s7,i1,11.00
2015-09-22,c308176,s8,i1,36.00
2015-09-22,c395365,s9,i1,16.00
2015-09-22,c183594,s10,i1,17.00
2015-09-23,c278853,s1,i1,22.00
2015-09-23,c273200,s2,i1,19.00
2015-09-23,c120923,s3,i1,32.00
2015-09-23,c186063,s4,i1,21.00
2015-09-23,c445728,s5,i1,18.00
2015-09-23,c422279,s6,i1,20.00
2015-09-23,c185959,s7,i1,22.00
2015-09-23,c429400,s8,i1,25.00
2015-09-23,c333814,s9,i1,20.00
2015-09-23,c100273,s10,i1,17.00
2015-09-24,c072426,s1,i1,28.00
2015-09-24,c063620,s2,i1,27.00
2015-09-24,c099380,s3,i1,22.00
2015-09-24,c353718,s4,i1,23.00
2015-09-24,c210854,s5,i1,15.00
2015-09-24,c262239,s6,i1,19.00
2015-09-24,c074479,s7,i1,14.00
2015-09-24,c214478,s8,i1,20.00
2015-09-24,c487326,s9,i1,26.00
2015-09-24,c497465,s10,i1,27.00
2015-09-25,c058037,s1,i1,20.00
2015-09-25,c099284,s2,i1,28.00
2015-09-25,c265061,s3,i1,28.00
2015-09-25,c489108,s4,i1,25.00
2015-09-25,c118467,s5,i1,12.00
2015-09-25,c439553,s6,i1,13.00
2015-09-25,c270365,s7,i1,14.00
2015-09-25,c323834,s8,i1,44.00
2015-09-25,c229623,s9,i1,35.00
2015-09-25,c409023,s10,i1,29.00
2015-09-26,c344160,s1,i1,20.00
2015-09-26,c278105,s2,i1,41.00
2015-09-26,c398380,s3,i1,24.00
2015-09-26,c176915,s4,i1,21.00
2015-09-26,c432098,s5,i1,16.00
2015-09-26,c078555,s6,i1,20.00
2015-09-26,c009653,s7,i1,20.00
2015-09-26,c062166,s8,i1,30.00
2015-09-26,c336621,s9,i1,25.00
2015-09-26,c278065,s10,i1,37.00
2015-09-27,c137404,s1,i1,32.00
2015-09-27,c187705,s2,i1,29.00
2015-09-27,c118158,s3,i1,35.00
2015-09-27,c368387,s4,i1,31.00
2015-09-27,c335988,s5,i1,19.00
2015-09-27,c480777,s6,i1,33.00
2015-09-27,c445086,s7,i1,20.00
2015-09-27,c244662,s8,i1,33.00
2015-09-27,c479025,s9,i1,26.00
2015-09-27,c189183,s10,i1,25.00
2015-09-28,c272408,s1,i1,15.00
2015-09-28,c130357,s2,i1,25.00
2015-09-28,c081442,s3,i1,23.00
2015-09-28,c026272,s4,i1,21.00
2015-09-28,c415775,s5,i1,16.00
2015-09-28,c318575,s6,i1,13.00
2015-09-28,c266403,s7,i1,8.00
2015-09-28,c368939,s8,i1,26.00
2015-09-28,c062216,s9,i1,23.00
2015-09-28,c203751,s10,i1,22.00
2015-09-29,c072832,s1,i1,19.00
2015-09-29,c385271,s2,i1,22.00
2015-09-29,c356105,s3,i1,31.00
2015-09-29,c407149,s4,i1,29.00
2015-09-29,c190459,s5,i1,18.00
2015-09-29,c073315,s6,i1,15.00
2015-09-29,c209707,s7,i1,16.00
2015-09-29,c173307,s8,i1,20.00
2015-09-29,c175157,s9,i1,27.00
2015-09-29,c474971,s10,i1,19.00
2015-09-30,c336398,s1,i1,15.00
2015-09-30,c060521,s2,i1,21.00
2015-09-30,c224129,s3,i1,18.00
2015-09-30,c270384,s4,i1,23.00
2015-09-30,c132437,s5,i1,15.00
2015-09-30,c382275,s6,i1,13.00
2015-09-30,c033589,s7,i1,10.00
2015-09-30,c333742,s8,i1,36.00
2015-09-30,c407130,s9,i1,27.00
2015-09-30,c246542,s10,i1,29.00
2015-10-01,c262832,s1,i1,25.00
2015-10-01,c391041,s2,i1,28.00
2015-10-01,c484275,s3,i1,27.00
2015-10-01,c214659,s4,i1,28.00
2015-10-01,c040888,s5,i1,20.00
2015-10-01,c352602,s6,i1,10.00
2015-10-01,c151589,s7,i1,20.00
2015-10-01,c485994,s8,i1,13.00
2015-10-01,c216597,s9,i1,18.00
2015-10-01,c046086,s10,i1,22.00
2015-10-02,c436142,s1,i1,12.00
2015-10-02,c335966,s2,i1,33.00
2015-10-02,c110687,s3,i1,23.00
2015-10-02,c185824,s4,i1,26.00
2015-10-02,c364954,s5,i1,15.00
2015-10-02,c044666,s6,i1,18.00
2015-10-02,c368140,s7,i1,9.00
2015-10-02,c407956,s8,i1,28.00
2015-10-02,c233554,s9,i1,27.00
2015-10-02,c423222,s10,i1,19.00
2015-10-03,c355459,s1,i1,20.00
2015-10-03,c086919,s2,i1,25.00
2015-10-03,c206845,s3,i1,27.00
2015-10-03,c455259,s4,i1,25.00
2015-10-03,c229686,s5,i1,15.00
2015-10-03,c406606,s6,i1,22.00
2015-10-03,c443851,s7,i1,16.00
2015-10-03,c441281,s8,i1,43.00
2015-10-03,c479548,s9,i1,20.00
2015-10-03,c195131,s10,i1,27.00
2015-10-04,c039635,s1,i1,22.00
2015-10-04,c158686,s2,i1,33.00
2015-10-04,c460330,s3,i1,26.00
2015-10-04,c422071,s4,i1,28.00
2015-10-04,c348158,s5,i1,21.00
2015-10-04,c437186,s6,i1,11.00
2015-10-04,c334362,s7,i1,21.00
2015-10-04,c129467,s8,i1,25.00
2015-10-04,c247450,s9,i1,23.00
2015-10-04,c084750,s10,i1,35.00
2015-10-05,c238860,s1,i1,13.00
2015-10-05,c171520,s2,i1,21.00
2015-10-05,c330958,s3,i1,19.00
2015-10-05,c120981,s4,i1,14.00
2015-10-05,c379227,s5,i1,8.00
2015-10-05,c475851,s6,i1,10.00
2015-10-05,c441672,s7,i1,16.00
2015-10-05,c493934,s8,i1,19.00
2015-10-05,c014777,s9,i1,15.00
2015-10-05,c184377,s10,i1,22.00
2015-10-06,c451846,s1,i1,14.00
2015-10-06,c251132,s2,i1,31.00
2015-10-06,c423120,s3,i1,19.00
2015-10-06,c388911,s4,i1,24.00
2015-10-06,c148579,s5,i1,14.00
2015-10-06,c376399,s6,i1,14.00
2015-10-06,c181345,s7,i1,12.00
2015-10-06,c499763,s8,i1,24.00
2015-10-06,c126197,s9,i1,19.00
2015-10-06,c380644,s10,i1,24.00
2015-10-07,c044747,s1,i1,19.00
2015-10-07,c145058,s2,i1,20.00
2015-10-07,c499027,s3,i1,21.00
2015-10-07,c462243,s4,i1,23.00
2015-10-07,c206521,s5,i1,15.00
2015-10-07,c300260,s6,i1,12.00
2015-10-07,c045594,s7,i1,11.00
2015-10-07,c377733,s8,i1,20.00
2015-10-07,c266103,s9,i1,18.00
2015-10-07,c168581,s10,i1,25.00
2015-10-08,c356889,s1,i1,21.00
2015-10-08,c379662,s2,i1,27.00
2015-10-08,c389254,s3,i1,19.00
2015-10-08,c175419,s4,i1,37.00
2015-10-08,c416519,s5,i1,15.00
2015-10-08,c385212,s6,i1,11.00
2015-10-08,c001458,s7,i1,14.00
2015-10-08,c106031,s8,i1,29.00
2015-10-08,c289469,s9,i1,16.00
2015-10-08,c030498,s10,i1,29.00
2015-10-09,c498281,s1,i1,27.00
2015-10-09,c401939,s2,i1,29.00
2015-10-09,c072104,s3,i1,16.00
2015-10-09,c026214,s4,i1,17.00
2015-10-09,c087631,s5,i1,19.00
2015-10-09,c467551,s6,i1,13.00
2015-10-09,c478908,s7,i1,16.00
2015-10-09,c229366,s8,i1,29.00
2015-10-09,c011007,s9,i1,23.00
2015-10-09,c171062,s10,i1,24.00
2015-10-10,c470206,s1,i1,22.00
2015-10-10,c457649,s2,i1,45.00
2015-10-10,c237062,s3,i1,29.00
2015-10-10,c188130,s4,i1,26.00
2015-10-10,c081001,s5,i1,17.00
2015-10-10,c268874,s6,i1,12.00
2015-10-10,c062682,s7,i1,13.00
2015-10-10,c334389,s8,i1,20.00
2015-10-10,c212892,s9,i1,23.00
2015-10-10,c394754,s10,i1,30.00
2015-10-11,c035226,s1,i1,25.00
2015-10-11,c490895,s2,i1,35.00
2015-10-11,c209542,s3,i1,30.00
2015-10-11,c300279,s4,i1,33.00
2015-10-11,c415110,s5,i1,16.00
2015-10-11,c188379,s6,i1,10.00
2015-10-11,c114467,s7,i1,27.00
2015-10-11,c266056,s8,i1,31.00
2015-10-11,c238336,s9,i1,18.00
2015-10-11,c152238,s10,i1,26.00
2015-10-12,c404952,s1,i1,12.00
2015-10-12,c130008,s2,i1,29.00
2015-10-12,c075092,s3,i1,12.00
2015-10-12,c180113,s4,i1,16.00
2015-10-12,c280395,s5,i1,11.00
2015-10-12,c216001,s6,i1,12.00
2015-10-12,c073606,s7,i1,10.00
2015-10-12,c499212,s8,i1,14.00
2015-10-12,c056037,s9,i1,18.00
2015-10-12,c409022,s10,i1,18.00
2015-10-13,c362958,s1,i1,24.00
2015-10-13,c238215,s2,i1,31.00
2015-10-13,c450005,s3,i1,23.00
2015-10-13,c306910,s4,i1,27.00
2015-10-13,c241509,s5,i1,11.00
2015-10-13,c050335,s6,i1,17.00
2015-10-13,c187171,s7,i1,17.00
2015-10-13,c129650,s8,i1,22.00
2015-10-13,c424208,s9,i1,25.00
2015-10-13,c456491,s10,i1,31.00
2015-10-14,c435646,s1,i1,26.00
2015-10-14,c262882,s2,i1,22.00
2015-10-14,c457358,s3,i1,24.00
2015-10-14,c002796,s4,i1,16.00
2015-10-14,c361498,s5,i1,12.00
2015-10-14,c286540,s6,i1,11.00
2015-10-14,c403888,s7,i1,11.00
2015-10-14,c145110,s8,i1,24.00
2015-10-14,c344319,s9,i1,21.00
2015-10-14,c228161,s10,i1,19.00
2015-10-15,c477023,s1,i1,19.00
2015-10-15,c131065,s2,i1,24.00
2015-10-15,c338595,s3,i1,29.00
2015-10-15,c292606,s4,i1,24.00
2015-10-15,c101705,s5,i1,9.00
2015-10-15,c045340,s6,i1,15.00
2015-10-15,c141097,s7,i1,13.00
2015-10-15,c453647,s8,i1,16.00
2015-10-15,c056711,s9,i1,15.00
2015-10-15,c134085,s10,i1,18.00
2015-10-16,c387657,s1,i1,23.00
2015-10-16,c253256,s2,i1,30.00
2015-10-16,c462695,s3,i1,21.00
2015-10-16,c449894,s4,i1,21.00
2015-10-16,c269565,s5,i1,17.00
2015-10-16,c125086,s6,i1,15.00
2015-10-16,c087697,s7,i1,13.00
2015-10-16,c301801,s8,i1,19.00
2015-10-16,c020123,s9,i1,23.00
2015-10-16,c390974,s10,i1,23.00
2015-10-17,c237925,s1,i1,22.00
2015-10-17,c355144,s2,i1,38.00
2015-10-17,c026248,s3,i1,25.00
2015-10-17,c390780,s4,i1,21.00
2015-10-17,c202523,s5,i1,19.00
2015-10-17,c462369,s6,i1,23.00
2015-10-17,c267950,s7,i1,19.00
2015-10-17,c263277,s8,i1,22.00
2015-10-17,c467261,s9,i1,15.00
2015-10-17,c171292,s10,i1,35.00
2015-10-18,c411213,s1,i1,25.00
2015-10-18,c372619,s2,i1,34.00
2015-10-18,c009418,s3,i1,42.00
2015-10-18,c371076,s4,i1,23.00
2015-10-18,c105838,s5,i1,30.00
2015-10-18,c414441,s6,i1,16.00
2015-10-18,c025330,s7,i1,22.00
2015-10-18,c382943,s8,i1,26.00
2015-10-18,c366066,s9,i1,22.00
2015-10-18,c181626,s10,i1,21.00
2015-10-19,c372690,s1,i1,19.00
2015-10-19,c013935,s2,i1,14.00
2015-10-19,c397283,s3,i1,16.00
2015-10-19,c237103,s4,i1,12.00
2015-10-19,c340433,s5,i1,9.00
2015-10-19,c448364,s6,i1,12.00
2015-10-19,c028699,s7,i1,14.00
2015-10-19,c322415,s8,i1,15.00
2015-10-19,c001297,s9,i1,13.00
2015-10-19,c428634,s10,i1,15.00
2015-10-20,c102585,s1,i1,21.00
2015-10-20,c121034,s2,i1,29.00
2015-10-20,c083811,s3,i1,26.00
2015-10-20,c166998,s4,i1,19.00
2015-10-20,c463178,s5,i1,8.00
2015-10-20,c071069,s6,i1,17.00
2015-10-20,c244660,s7,i1,16.00
2015-10-20,c320099,s8,i1,24.00
2015-10-20,c469307,s9,i1,16.00
2015-10-20,c029097,s10,i1,16.00
2015-10-21,c019056,s1,i1,24.00
2015-10-21,c298667,s2,i1,29.00
2015-10-21,c169336,s3,i1,14.00
2015-10-21,c456108,s4,i1,22.00
2015-10-21,c171517,s5,i1,15.00
2015-10-21,c062063,s6,i1,8.00
2015-10-21,c443972,s7,i1,15.00
2015-10-21,c167974,s8,i1,25.00
2015-10-21,c228063,s9,i1,21.00
2015-10-21,c401022,s10,i1,21.00
2015-10-22,c461512,s1,i1,17.00
2015-10-22,c470045,s2,i1,34.00
2015-10-22,c328823,s3,i1,29.00
2015-10-22,c000077,s4,i1,24.00
2015-10-22,c116411,s5,i1,24.00
2015-10-22,c085982,s6,i1,31.00
2015-10-22,c354112,s7,i1,16.00
2015-10-22,c024709,s8,i1,30.00
2015-10-22,c023483,s9,i1,19.00
2015-10-22,c316839,s10,i1,24.00
2015-10-23,c307159,s1,i1,28.00
2015-10-23,c118817,s2,i1,39.00
2015-10-23,c336617,s3,i1,27.00
2015-10-23,c122017,s4,i1,26.00
2015-10-23,c015010,s5,i1,14.00
2015-10-23,c307768,s6,i1,11.00
2015-10-23,c465216,s7,i1,18.00
2015-10-23,c117026,s8,i1,32.00
2015-10-23,c077405,s9,i1,17.00
2015-10-23,c394543,s10,i1,33.00
2015-10-24,c204340,s1,i1,24.00
2015-10-24,c220896,s2,i1,34.00
2015-10-24,c442608,s3,i1,14.00
2015-10-24,c221396,s4,i1,31.00
2015-10-24,c378047,s5,i1,13.00
2015-10-24,c442457,s6,i1,25.00
2015-10-24,c367393,s7,i1,12.00
2015-10-24,c160280,s8,i1,30.00
2015-10-24,c000105,s9,i1,16.00
2015-10-24,c481351,s10,i1,29.00
2015-10-25,c247768,s1,i1,33.00
2015-10-25,c109778,s2,i1,29.00
2015-10-25,c068921,s3,i1,31.00
2015-10-25,c436219,s4,i1,32.00
2015-10-25,c327563,s5,i1,22.00
2015-10-25,c190485,s6,i1,13.00
2015-10-25,c292629,s7,i1,21.00
2015-10-25,c291136,s8,i1,45.00
2015-10-25,c251793,s9,i1,28.00
2015-10-25,c075779,s10,i1,26.00
2015-10-26,c070782,s1,i1,18.00
2015-10-26,c203331,s2,i1,23.00
2015-10-26,c315483,s3,i1,23.00
2015-10-26,c065960,s4,i1,18.00
2015-10-26,c206110,s5,i1,17.00
2015-10-26,c364884,s6,i1,16.00
2015-10-26,c414413,s7,i1,8.00
2015-10-26,c126165,s8,i1,30.00
2015-10-26,c117565,s9,i1,23.00
2015-10-26,c100433,s10,i1,16.00
2015-10-27,c459346,s1,i1,18.00
2015-10-27,c275650,s2,i1,24.00
2015-10-27,c324685,s3,i1,24.00
2015-10-27,c204004,s4,i1,23.00
2015-10-27,c358801,s5,i1,14.00
2015-10-27,c392350,s6,i1,14.00
2015-10-27,c074400,s7,i1,14.00
2015-10-27,c173507,s8,i1,27.00
2015-10-27,c257711,s9,i1,32.00
2015-10-27,c324354,s10,i1,20.00
2015-10-28,c199300,s1,i1,8.00
2015-10-28,c343971,s2,i1,41.00
2015-10-28,c299223,s3,i1,20.00
2015-10-28,c243953,s4,i1,19.00
2015-10-28,c252170,s5,i1,16.00
2015-10-28,c463327,s6,i1,15.00
2015-10-28,c296151,s7,i1,14.00
2015-10-28,c180280,s8,i1,30.00
2015-10-28,c108222,s9,i1,19.00
2015-10-28,c159673,s10,i1,23.00
2015-10-29,c274428,s1,i1,17.00
2015-10-29,c402715,s2,i1,32.00
2015-10-29,c484888,s3,i1,31.00
2015-10-29,c126610,s4,i1,26.00
2015-10-29,c329261,s5,i1,11.00
2015-10-29,c190040,s6,i1,10.00
2015-10-29,c031796,s7,i1,14.00
2015-10-29,c083004,s8,i1,29.00
2015-10-29,c106235,s9,i1,26.00
2015-10-29,c497312,s10,i1,22.00
2015-10-30,c151561,s1,i1,19.00
2015-10-30,c369494,s2,i1,32.00
2015-10-30,c189568,s3,i1,28.00
2015-10-30,c040363,s4,i1,21.00
2015-10-30,c010322,s5,i1,13.00
2015-10-30,c109317,s6,i1,21.00
2015-10-30,c313963,s7,i1,12.00
2015-10-30,c086979,s8,i1,26.00
2015-10-30,c421010,s9,i1,25.00
2015-10-30,c005903,s10,i1,23.00
2015-10-31,c240358,s1,i1,30.00
2015-10-31,c091836,s2,i1,39.00
2015-10-31,c010552,s3,i1,31.00
2015-10-31,c087716,s4,i1,27.00
2015-10-31,c217012,s5,i1,24.00
2015-10-31,c264093,s6,i1,25.00
2015-10-31,c088527,s7,i1,15.00
2015-10-31,c040011,s8,i1,24.00
2015-10-31,c232623,s9,i1,24.00
2015-10-31,c397012,s10,i1,20.00
2015-11-01,c238071,s1,i1,26.00
2015-11-01,c408837,s2,i1,29.00
2015-11-01,c011845,s3,i1,30.00
2015-11-01,c193785,s4,i1,31.00
2015-11-01,c410483,s5,i1,17.00
2015-11-01,c415483,s6,i1,17.00
2015-11-01,c251204,s7,i1,10.00
2015-11-01,c438829,s8,i1,38.00
2015-11-01,c285676,s9,i1,30.00
2015-11-01,c454231,s10,i1,35.00
2015-11-02,c452414,s1,i1,16.00
2015-11-02,c047488,s2,i1,28.00
2015-11-02,c300968,s3,i1,16.00
2015-11-02,c322479,s4,i1,20.00
2015-11-02,c325288,s5,i1,9.00
2015-11-02,c383634,s6,i1,15.00
2015-11-02,c254703,s7,i1,12.00
2015-11-02,c324724,s8,i1,20.00
2015-11-02,c289316,s9,i1,24.00
2015-11-02,c229729,s10,i1,19.00
2015-11-03,c454470,s1,i1,25.00
2015-11-03,c417696,s2,i1,25.00
2015-11-03,c004546,s3,i1,21.00
2015-11-03,c493503,s4,i1,20.00
2015-11-03,c094333,s5,i1,12.00
2015-11-03,c189219,s6,i1,18.00
2015-11-03,c327924,s7,i1,13.00
2015-11-03,c202963,s8,i1,31.00
2015-11-03,c177385,s9,i1,28.00
2015-11-03,c052659,s10,i1,21.00
2015-11-04,c271555,s1,i1,26.00
2015-11-04,c091334,s2,i1,25.00
2015-11-04,c397127,s3,i1,32.00
2015-11-04,c206924,s4,i1,27.00
2015-11-04,c447501,s5,i1,15.00
2015-11-04,c292751,s6,i1,20.00
2015-11-04,c029088,s7,i1,12.00
2015-11-04,c261320,s8,i1,28.00
2015-11-04,c201444,s9,i1,22.00
2015-11-04,c073291,s10,i1,27.00
2015-11-05,c294236,s1,i1,21.00
2015-11-05,c244040,s2,i1,33.00
2015-11-05,c310219,s3,i1,25.00
2015-11-05,c270334,s4,i1,20.00
2015-11-05,c089083,s5,i1,14.00
2015-11-05,c414549,s6,i1,13.00
2015-11-05,c220809,s7,i1,16.00
2015-11-05,c406884,s8,i1,27.00
2015-11-05,c493468,s9,i1,19.00
2015-11-05,c230283,s10,i1,27.00
2015-11-06,c062314,s1,i1,24.00
2015-11-06,c454217,s2,i1,38.00
2015-11-06,c377405,s3,i1,26.00
2015-11-06,c287190,s4,i1,28.00
2015-11-06,c344615,s5,i1,19.00
2015-11-06,c458699,s6,i1,24.00
2015-11-06,c322771,s7,i1,17.00
2015-11-06,c209341,s8,i1,35.00
2015-11-06,c258262,s9,i1,24.00
2015-11-06,c329010,s10,i1,23.00
2015-11-07,c171162,s1,i1,25.00
2015-11-07,c101132,s2,i1,29.00
2015-11-07,c245346,s3,i1,29.00
2015-11-07,c303422,s4,i1,22.00
2015-11-07,c132070,s5,i1,21.00
2015-11-07,c437099,s6,i1,23.00
2015-11-07,c061058,s7,i1,22.00
2015-11-07,c307602,s8,i1,24.00
2015-11-07,c032561,s9,i1,21.00
2015-11-07,c195161,s10,i1,26.00
2015-11-08,c373081,s1,i1,25.00
2015-11-08,c467892,s2,i1,42.00
2015-11-08,c408720,s3,i1,39.00
2015-11-08,c496966,s4,i1,24.00
2015-11-08,c400139,s5,i1,23.00
2015-11-08,c225595,s6,i1,22.00
2015-11-08,c156669,s7,i1,21.00
2015-11-08,c347171,s8,i1,35.00
2015-11-08,c270150,s9,i1,35.00
2015-11-08,c340721,s10,i1,31.00
2015-11-09,c004741,s1,i1,16.00
2015-11-09,c131540,s2,i1,23.00
2015-11-09,c083362,s3,i1,23.00
2015-11-09,c338962,s4,i1,15.00
2015-11-09,c400113,s5,i1,11.00
2015-11-09,c162385,s6,i1,9.00
2015-11-09,c182421,s7,i1,11.00
2015-11-09,c150766,s8,i1,19.00
2015-11-09,c430851,s9,i1,21.00
2015-11-09,c322179,s10,i1,22.00
2015-11-10,c215117,s1,i1,15.00
2015-11-10,c253013,s2,i1,24.00
2015-11-10,c013194,s3,i1,21.00
2015-11-10,c121121,s4,i1,19.00
2015-11-10,c178597,s5,i1,15.00
2015-11-10,c121926,s6,i1,11.00
2015-11-10,c173958,s7,i1,11.00
2015-11-10,c145304,s8,i1,22.00
2015-11-10,c314446,s9,i1,19.00
2015-11-10,c054553,s10,i1,24.00
2015-11-11,c247407,s1,i1,24.00
2015-11-11,c493714,s2,i1,32.00
2015-11-11,c223630,s3,i1,27.00
2015-11-11,c369370,s4,i1,25.00
2015-11-11,c061712,s5,i1,17.00
2015-11-11,c069441,s6,i1,14.00
2015-11-11,c495135,s7,i1,17.00
2015-11-11,c312241,s8,i1,22.00
2015-11-11,c307125,s9,i1,20.00
2015-11-11,c069838,s10,i1,24.00
2015-11-12,c328163,s1,i1,19.00
2015-11-12,c311335,s2,i1,29.00
2015-11-12,c296745,s3,i1,15.00
2015-11-12,c405453,s4,i1,33.00
2015-11-12,c029622,s5,i1,26.00
2015-11-12,c007951,s6,i1,24.00
2015-11-12,c266103,s7,i1,22.00
2015-11-12,c026261,s8,i1,27.00
2015-11-12,c189088,s9,i1,22.00
2015-11-12,c373391,s10,i1,33.00
2015-11-13,c341397,s1,i1,21.00
2015-11-13,c352391,s2,i1,43.00
2015-11-13,c115986,s3,i1,21.00
2015-11-13,c200892,s4,i1,26.00
2015-11-13,c267704,s5,i1,18.00
2015-11-13,c061711,s6,i1,15.00
2015-11-13,c071175,s7,i1,18.00
2015-11-13,c017532,s8,i1,40.00
2015-11-13,c051387,s9,i1,29.00
2015-11-13,c103475,s10,i1,32.00
2015-11-14,c166797,s1,i1,37.00
2015-11-14,c116459,s2,i1,25.00
2015-11-14,c080625,s3,i1,24.00
2015-11-14,c267047,s4,i1,28.00
2015-11-14,c282541,s5,i1,18.00
2015-11-14,c226883,s6,i1,20.00
2015-11-14,c321593,s7,i1,20.00
2015-11-14,c022626,s8,i1,29.00
2015-11-14,c111030,s9,i1,24.00
2015-11-14,c226642,s10,i1,35.00
2015-11-15,c248391,s1,i1,31.00
2015-11-15,c137195,s2,i1,35.00
2015-11-15,c453684,s3,i1,38.00
2015-11-15,c250133,s4,i1,28.00
2015-11-15,c154962,s5,i1,18.00
2015-11-15,c138475,s6,i1,21.00
2015-11-15,c320946,s7,i1,14.00
2015-11-15,c041780,s8,i1,29.00
2015-11-15,c105050,s9,i1,32.00
2015-11-15,c163552,s10,i1,46.00
2015-11-16,c124149,s1,i1,14.00
2015-11-16,c049884,s2,i1,24.00
2015-11-16,c248026,s3,i1,24.00
2015-11-16,c485947,s4,i1,27.00
2015-11-16,c440608,s5,i1,15.00
2015-11-16,c084521,s6,i1,15.00
